Datum;County;Site;N;E;Parnr;Lupin.NoLupin;Lupin;Swedish.name;Species;Occurrence;Veg.höjd 1 i cm;Veg.höjd 2;Veg.höjd 3;Veg.höjd 4;Veghgt.avg;Förna 1 i cm;Förna 2;Förna 3;Förna 4;Förna 5;Förna 6;Förna 7;Förna 8;Förna 9;Förna 10;Förna 11;Förna 12;Förna 13;Förna 14;Förna 15;Förna 16;Litt.avg
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Stormåra;Gallium mollugo;4;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Styvfibblor;Hieracium sect. Tridentata;1;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Vitsippa;Anemone nemorosa;1;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Vårfryle;Luzula pilosa;1;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Åkerfräken;Equisetum arvense;3;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Åkertistel;Cirsium arvense;2;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Ängsklocka;Campanula patula;1;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäck;6644102.974;582544.094;2;Lupin;Yes;Ängsviol;Viola canina;6;;;;;63,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;2;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Gökärt;Lathyrus linifolius;1;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Hallon;Rubus idaeus;2;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Humleblomster;Geum rivale;5;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Hundkex;Anthriscus sylvestris;6;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Hönsarv;Cerastium fontanum;1;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Midsommarblomster;Geranium sylvaticum;9;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Prästkrage;Leucanthemum vulgare;4;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Revsmörblomma;Ranunculus repens;4;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Röllika;Achillea millefolium;13;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Skogsklöver;Trifolium medium;9;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Smultron;Fragaria vesca;15;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Stenbär;Rubus saxatilis;1;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Teveronika;Veronica chamaedrys;5;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;6;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;NoLupin;No;Örnbräken;Pteridium aquilinum;1;;;;;33,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Akleja;Aquilegia vulgaris;2;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Asp;Populus tremula;1;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Daggkåpa;Alchemilla vulgaris;2;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;3;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Groblad;Plantago major;2;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Gökärt;Lathyrus linifolius;2;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Hundkex;Anthriscus sylvestris;9;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Höstfibbla;Scorzoneroides autumnalis;1;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Midsommarblomster;Geranium sylvaticum;8;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Prästkrage;Leucanthemum vulgare;1;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Rödklint;Centaurea jacea;5;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Röllika;Achillea millefolium;1;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Skogsnarv;Moehringia trinervia;3;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Skogsviol;Viola riviniana;3;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Stormåra;Gallium mollugo;2;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Teveronika;Veronica chamaedrys;4;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;5;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Ängsviol;Viola canina;7;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;1;Lupin;Yes;Ärenpris;Veronica officinalis;7;;;;;55;;;;;;;;;;;;;;;;;0,4
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Björnloka;Heracleum sphondylium;9;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Blodrot;Potentilla erecta;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Fyrkantig johannesört;Hypericum maculatum;11;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Grässtjärnblomma;Stellaria graminea;1;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Gulmåra;Galium verum;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Gökärt;Lathyrus linifolius;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Hundkex;Anthriscus sylvestris;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Kråkvicker;Vicia cracca;1;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Litenblåklocka;Campanula rotundifolia;2;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Lupin;Lupinus polyphyllus;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Midsommarblomster;Geranium sylvaticum;6;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Prästkrage;Leucanthemum vulgare;2;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Renfana;Tanacetum vulgare;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Rödklint;Centaurea jacea;1;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Röllika;Achillea millefolium;7;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Skogsklöver;Trifolium medium;12;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Smultron;Fragaria vesca;10;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Teveronika;Veronica chamaedrys;14;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;3;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Vårtbjörk;Betula pendula;1;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Ängsviol;Viola canina;13;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;NoLupin;No;Ärenpris;Veronica officinalis;7;;;;;13,75;;;;;;;;;;;;;;;;;0,2
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Backskärvfrö;Noccaea caerulescens;1;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Björnloka;Heracleum sphondylium;1;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Bockrot;Pimpinella saxifraga;1;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Fyrkantig johannesört;Hypericum maculatum;3;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Grässtjärnblomma;Stellaria graminea;2;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Gökärt;Lathyrus linifolius;6;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Hundkex;Anthriscus sylvestris;2;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Hästhov;Tussilago farfara;1;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Lönn;Acer platanoides;3;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Midsommarblomster;Geranium sylvaticum;2;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Prästkrage;Leucanthemum vulgare;2;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Skogsklöver;Trifolium medium;3;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Styvfibblor;Hieracium sect. Tridentata;4;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;5;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Vitsippa;Anemone nemorosa;2;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Vårtbjörk;Betula pendula;1;;;;;58,75;;;;;;;;;;;;;;;;;0
14-07-2020;Uppsala;Östanbäcks kloster;6644216.677;582091.101;2;Lupin;Yes;Ängsviol;Viola canina;4;;;;;58,75;;;;;;;;;;;;;;;;;0
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;NoLupin;No;Gulmåra;Galium verum;3;;;;;2,5;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;NoLupin;No;Lupin;Lupinus polyphyllus;1;;;;;2,5;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;NoLupin;No;Röllika;Achillea millefolium;6;;;;;2,5;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;NoLupin;No;Skogsklöver;Trifolium medium;16;;;;;2,5;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;NoLupin;No;Vitmåra;Galium boreale;2;;;;;2,5;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Alsikeklöver;Trifolium hybridum;1;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Humleblomster;Geum rivale;2;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Skogsklöver;Trifolium medium;12;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Smultron;Fragaria vesca;6;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Stormåra;Gallium mollugo;9;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Teveronika;Veronica chamaedrys;7;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.8;617979.682;1;Lupin;Yes;Vitmåra;Galium boreale;4;;;;;18,75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Gulmåra;Galium verum;4;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Gulvial;Lathyrus pratensis;2;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Kråkvicker;Vicia cracca;1;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Lupin;Lupinus polyphyllus;1;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Revfingerört;Potentilla reptans;2;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Röllika;Achillea millefolium;7;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Skogsklöver;Trifolium medium;16;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Smultron;Fragaria vesca;15;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Stormåra;Gallium mollugo;9;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Vitmåra;Galium boreale;4;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;NoLupin;No;Åkervädd;Knautia arvensis;1;;;;;0,625;;;;;;;;;;;;;;;;;1,8
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Gulmåra;Galium verum;3;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Gulvial;Lathyrus pratensis;2;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Humleblomster;Geum rivale;1;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Kråkvicker;Vicia cracca;1;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Lönn;Acer platanoides;1;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Skogsklöver;Trifolium medium;3;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Stormåra;Gallium mollugo;4;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Enköping;6616274.306;617964.039;2;Lupin;Yes;Vitmåra;Galium boreale;8;;;;;48,75;;;;;;;;;;;;;;;;;1,4
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Baldersbrå;Tripleurospermum inodorum;5;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Bergsyra;Rumex acetosella;2;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Lupin;Lupinus polyphyllus;1;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Revfingerört;Potentilla reptans;16;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Röllika;Achillea millefolium;10;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Stormåra;Gallium mollugo;2;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Vanligsmörblomma;Ranunculus acris subsp. acris;1;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Åkerfräken;Equisetum arvense;1;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;NoLupin;No;Åkervinda;Convolvulus arvensis;1;;;;;1,25;;;;;;;;;;;;;;;;;2,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Baldersbrå;Tripleurospermum inodorum;1;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Förgätmigej;Myosotis scorpioides;6;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Gråbo;Artemisia vulgaris;1;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Kråkvicker;Vicia cracca;1;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Lupin;Lupinus polyphyllus;16;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Revfingerört;Potentilla reptans;16;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Röllika;Achillea millefolium;2;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Stormåra;Gallium mollugo;4;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Vanligsmörblomma;Ranunculus acris subsp. acris;6;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Vitplister;Lamium album;1;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Åkertistel;Cirsium arvense;3;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;1;Lupin;Yes;Ängsvädd;Succisa pratensis;2;;;;;75;;;;;;;;;;;;;;;;;1,6
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;NoLupin;No;Kråkvicker;Vicia cracca;4;;;;;6,875;;;;;;;;;;;;;;;;;2,4
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;NoLupin;No;Revfingerört;Potentilla reptans;4;;;;;6,875;;;;;;;;;;;;;;;;;2,4
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;NoLupin;No;Stormåra;Gallium mollugo;3;;;;;6,875;;;;;;;;;;;;;;;;;2,4
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;NoLupin;No;Åkertistel;Cirsium arvense;5;;;;;6,875;;;;;;;;;;;;;;;;;2,4
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Kråkvicker;Vicia cracca;1;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Lupin;Lupinus polyphyllus;8;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Revfingerört;Potentilla reptans;4;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Sparvvicker;Vicia tetrasperma;1;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Stormåra;Gallium mollugo;2;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Vitklöver;Trifolium repens;1;;;;;63,75;;;;;;;;;;;;;;;;;2
15-06-2020;Uppsala;Lilla harnevi;6622216.136;617917.168;2;Lupin;Yes;Åkertistel;Cirsium arvense;7;;;;;63,75;;;;;;;;;;;;;;;;;2
15-07-2020;Uppsala;Ransta;6649490.25;590583.092;1;NoLupin;No;Gulvial;Lathyrus pratensis;12;;;;;14,375;;;;;;;;;;;;;;;;;1,4
15-07-2020;Uppsala;Ransta;6649490.25;590583.092;1;NoLupin;No;Gårdsskräppa;Rumex longifolius;1;;;;;14,375;;;;;;;;;;;;;;;;;1,4
15-07-2020;Uppsala;Ransta;6649490.25;590583.092;1;NoLupin;No;Hundkex;Anthriscus sylvestris;1;;;;;14,375;;;;;;;;;;;;;;;;;1,4
